,concept:name,time:timestamp,case:concept:name
26674,W_Completeren aanvraag,1970-04-27 09:11:15,4649
26675,W_Completeren aanvraag,1970-04-27 09:11:16,4649
26676,W_Completeren aanvraag,1970-04-27 09:11:17,4649
26677,W_Completeren aanvraag,1970-04-27 09:11:18,4649
26678,W_Completeren aanvraag,1970-04-27 09:11:19,4649
26679,W_Completeren aanvraag,1970-04-27 09:11:20,4649
26680,W_Completeren aanvraag,1970-04-27 09:11:21,4649
26681,A_DECLINED,1970-04-27 09:11:22,4649
26682,W_Completeren aanvraag,1970-04-27 09:11:23,4649
26683,A_SUBMITTED,1970-04-27 09:11:24,4650
26684,A_PARTLYSUBMITTED,1970-04-27 09:11:25,4650
26685,W_Afhandelen leads,1970-04-27 09:11:26,4650
26686,W_Afhandelen leads,1970-04-27 09:11:27,4650
26687,A_PREACCEPTED,1970-04-27 09:11:28,4650
26688,W_Completeren aanvraag,1970-04-27 09:11:29,4650
26689,W_Afhandelen leads,1970-04-27 09:11:30,4650
26690,W_Completeren aanvraag,1970-04-27 09:11:31,4650
26691,W_Completeren aanvraag,1970-04-27 09:11:32,4650
26692,W_Completeren aanvraag,1970-04-27 09:11:33,4650
26693,W_Completeren aanvraag,1970-04-27 09:11:34,4650
26694,W_Completeren aanvraag,1970-04-27 09:11:35,4650
26695,A_DECLINED,1970-04-27 09:11:36,4650
26696,W_Completeren aanvraag,1970-04-27 09:11:37,4650
26697,A_SUBMITTED,1970-04-27 09:11:38,4651
26698,A_PARTLYSUBMITTED,1970-04-27 09:11:39,4651
26699,W_Afhandelen leads,1970-04-27 09:11:40,4651
26700,W_Afhandelen leads,1970-04-27 09:11:41,4651
26701,A_PREACCEPTED,1970-04-27 09:11:42,4651
26702,W_Completeren aanvraag,1970-04-27 09:11:43,4651
26703,W_Afhandelen leads,1970-04-27 09:11:44,4651
26704,W_Completeren aanvraag,1970-04-27 09:11:45,4651
26705,W_Completeren aanvraag,1970-04-27 09:11:46,4651
26706,W_Completeren aanvraag,1970-04-27 09:11:47,4651
26707,W_Completeren aanvraag,1970-04-27 09:11:48,4651
26708,W_Completeren aanvraag,1970-04-27 09:11:49,4651
26709,W_Completeren aanvraag,1970-04-27 09:11:50,4651
26710,W_Completeren aanvraag,1970-04-27 09:11:51,4651
26711,A_CANCELLED,1970-04-27 09:11:52,4651
26712,A_SUBMITTED,1970-04-27 09:11:53,4652
26713,A_PARTLYSUBMITTED,1970-04-27 09:11:54,4652
26714,W_Afhandelen leads,1970-04-27 09:11:55,4652
26715,W_Afhandelen leads,1970-04-27 09:11:56,4652
26716,A_DECLINED,1970-04-27 09:11:57,4652
26717,W_Afhandelen leads,1970-04-27 09:11:58,4652
26718,A_SUBMITTED,1970-04-27 09:11:59,4653
26719,A_PARTLYSUBMITTED,1970-04-27 09:12:00,4653
26720,W_Afhandelen leads,1970-04-27 09:12:01,4653
26721,W_Afhandelen leads,1970-04-27 09:12:02,4653
26722,A_DECLINED,1970-04-27 09:12:03,4653
26723,W_Afhandelen leads,1970-04-27 09:12:04,4653
26724,A_SUBMITTED,1970-04-27 09:12:05,4654
26725,A_PARTLYSUBMITTED,1970-04-27 09:12:06,4654
26726,A_DECLINED,1970-04-27 09:12:07,4654
26727,A_SUBMITTED,1970-04-27 09:12:08,4655
26728,A_PARTLYSUBMITTED,1970-04-27 09:12:09,4655
26729,W_Afhandelen leads,1970-04-27 09:12:10,4655
26730,W_Afhandelen leads,1970-04-27 09:12:11,4655
26731,W_Afhandelen leads,1970-04-27 09:12:12,4655
26732,W_Afhandelen leads,1970-04-27 09:12:13,4655
26733,W_Afhandelen leads,1970-04-27 09:12:14,4655
26734,W_Afhandelen leads,1970-04-27 09:12:15,4655
26735,A_DECLINED,1970-04-27 09:12:16,4655
26736,W_Afhandelen leads,1970-04-27 09:12:17,4655
26737,A_SUBMITTED,1970-04-27 09:12:18,4656
26738,A_PARTLYSUBMITTED,1970-04-27 09:12:19,4656
26739,W_Afhandelen leads,1970-04-27 09:12:20,4656
26740,W_Afhandelen leads,1970-04-27 09:12:21,4656
26741,A_DECLINED,1970-04-27 09:12:22,4656
26742,W_Afhandelen leads,1970-04-27 09:12:23,4656
26743,A_SUBMITTED,1970-04-27 09:12:24,4657
26744,A_PARTLYSUBMITTED,1970-04-27 09:12:25,4657
26745,A_DECLINED,1970-04-27 09:12:26,4657
26746,A_SUBMITTED,1970-04-27 09:12:27,4658
26747,A_PARTLYSUBMITTED,1970-04-27 09:12:28,4658
26748,W_Afhandelen leads,1970-04-27 09:12:29,4658
26749,W_Afhandelen leads,1970-04-27 09:12:30,4658
26750,A_DECLINED,1970-04-27 09:12:31,4658
26751,W_Afhandelen leads,1970-04-27 09:12:32,4658
26752,A_SUBMITTED,1970-04-27 09:12:33,4659
26753,A_PARTLYSUBMITTED,1970-04-27 09:12:34,4659
26754,A_DECLINED,1970-04-27 09:12:35,4659
26755,A_SUBMITTED,1970-04-27 09:12:36,4660
26756,A_PARTLYSUBMITTED,1970-04-27 09:12:37,4660
26757,A_DECLINED,1970-04-27 09:12:38,4660
26758,A_SUBMITTED,1970-04-27 09:12:39,4661
26759,A_PARTLYSUBMITTED,1970-04-27 09:12:40,4661
26760,A_DECLINED,1970-04-27 09:12:41,4661
26761,A_SUBMITTED,1970-04-27 09:12:42,4662
26762,A_PARTLYSUBMITTED,1970-04-27 09:12:43,4662
26763,A_DECLINED,1970-04-27 09:12:44,4662
26764,A_SUBMITTED,1970-04-27 09:12:45,4663
26765,A_PARTLYSUBMITTED,1970-04-27 09:12:46,4663
26766,W_Afhandelen leads,1970-04-27 09:12:47,4663
26767,W_Afhandelen leads,1970-04-27 09:12:48,4663
26768,W_Afhandelen leads,1970-04-27 09:12:49,4663
26769,W_Afhandelen leads,1970-04-27 09:12:50,4663
26770,W_Afhandelen leads,1970-04-27 09:12:51,4663
26771,W_Afhandelen leads,1970-04-27 09:12:52,4663
26772,W_Afhandelen leads,1970-04-27 09:12:53,4663
26773,W_Afhandelen leads,1970-04-27 09:12:54,4663
26774,A_DECLINED,1970-04-27 09:12:55,4663
26775,W_Afhandelen leads,1970-04-27 09:12:56,4663
26776,A_SUBMITTED,1970-04-27 09:12:57,4664
26777,A_PARTLYSUBMITTED,1970-04-27 09:12:58,4664
26778,A_DECLINED,1970-04-27 09:12:59,4664
26779,A_SUBMITTED,1970-04-27 09:13:00,4665
26780,A_PARTLYSUBMITTED,1970-04-27 09:13:01,4665
26781,A_PREACCEPTED,1970-04-27 09:13:02,4665
26782,W_Completeren aanvraag,1970-04-27 09:13:03,4665
26783,W_Completeren aanvraag,1970-04-27 09:13:04,4665
26784,W_Completeren aanvraag,1970-04-27 09:13:05,4665
26785,W_Completeren aanvraag,1970-04-27 09:13:06,4665
26786,A_ACCEPTED,1970-04-27 09:13:07,4665
26787,A_CANCELLED,1970-04-27 09:13:08,4665
26788,W_Completeren aanvraag,1970-04-27 09:13:09,4665
26789,A_SUBMITTED,1970-04-27 09:13:10,4666
26790,A_PARTLYSUBMITTED,1970-04-27 09:13:11,4666
26791,A_DECLINED,1970-04-27 09:13:12,4666
26792,A_SUBMITTED,1970-04-27 09:13:13,4667
26793,A_PARTLYSUBMITTED,1970-04-27 09:13:14,4667
26794,W_Afhandelen leads,1970-04-27 09:13:15,4667
26795,W_Afhandelen leads,1970-04-27 09:13:16,4667
26796,W_Afhandelen leads,1970-04-27 09:13:17,4667
26797,W_Afhandelen leads,1970-04-27 09:13:18,4667
26798,A_DECLINED,1970-04-27 09:13:19,4667
26799,W_Afhandelen leads,1970-04-27 09:13:20,4667
26800,A_SUBMITTED,1970-04-27 09:13:21,4668
26801,A_PARTLYSUBMITTED,1970-04-27 09:13:22,4668
26802,W_Afhandelen leads,1970-04-27 09:13:23,4668
26803,W_Afhandelen leads,1970-04-27 09:13:24,4668
26804,W_Afhandelen leads,1970-04-27 09:13:25,4668
26805,W_Afhandelen leads,1970-04-27 09:13:26,4668
26806,W_Afhandelen leads,1970-04-27 09:13:27,4668
26807,W_Afhandelen leads,1970-04-27 09:13:28,4668
26808,A_PREACCEPTED,1970-04-27 09:13:29,4668
26809,W_Completeren aanvraag,1970-04-27 09:13:30,4668
26810,W_Afhandelen leads,1970-04-27 09:13:31,4668
26811,W_Completeren aanvraag,1970-04-27 09:13:32,4668
26812,W_Completeren aanvraag,1970-04-27 09:13:33,4668
26813,W_Completeren aanvraag,1970-04-27 09:13:34,4668
26814,W_Completeren aanvraag,1970-04-27 09:13:35,4668
26815,W_Completeren aanvraag,1970-04-27 09:13:36,4668
26816,A_DECLINED,1970-04-27 09:13:37,4668
26817,W_Completeren aanvraag,1970-04-27 09:13:38,4668
26818,A_SUBMITTED,1970-04-27 09:13:39,4669
26819,A_PARTLYSUBMITTED,1970-04-27 09:13:40,4669
26820,A_DECLINED,1970-04-27 09:13:41,4669
26821,A_SUBMITTED,1970-04-27 09:13:42,4670
26822,A_PARTLYSUBMITTED,1970-04-27 09:13:43,4670
26823,A_DECLINED,1970-04-27 09:13:44,4670
26824,A_SUBMITTED,1970-04-27 09:13:45,4671
26825,A_PARTLYSUBMITTED,1970-04-27 09:13:46,4671
26826,A_DECLINED,1970-04-27 09:13:47,4671
26827,A_SUBMITTED,1970-04-27 09:13:48,4672
26828,A_PARTLYSUBMITTED,1970-04-27 09:13:49,4672
26829,A_DECLINED,1970-04-27 09:13:50,4672
26830,A_SUBMITTED,1970-04-27 09:13:51,4673
26831,A_PARTLYSUBMITTED,1970-04-27 09:13:52,4673
26832,A_DECLINED,1970-04-27 09:13:53,4673
26833,A_SUBMITTED,1970-04-27 09:13:54,4674
26834,A_PARTLYSUBMITTED,1970-04-27 09:13:55,4674
26835,A_DECLINED,1970-04-27 09:13:56,4674
26836,A_SUBMITTED,1970-04-27 09:13:57,4675
26837,A_PARTLYSUBMITTED,1970-04-27 09:13:58,4675
26838,A_DECLINED,1970-04-27 09:13:59,4675
26839,A_SUBMITTED,1970-04-27 09:14:00,4676
26840,A_PARTLYSUBMITTED,1970-04-27 09:14:01,4676
26841,A_DECLINED,1970-04-27 09:14:02,4676
26842,A_SUBMITTED,1970-04-27 09:14:03,4677
26843,A_PARTLYSUBMITTED,1970-04-27 09:14:04,4677
26844,A_PREACCEPTED,1970-04-27 09:14:05,4677
26845,W_Completeren aanvraag,1970-04-27 09:14:06,4677
26846,W_Completeren aanvraag,1970-04-27 09:14:07,4677
26847,W_Completeren aanvraag,1970-04-27 09:14:08,4677
26848,W_Completeren aanvraag,1970-04-27 09:14:09,4677
26849,W_Completeren aanvraag,1970-04-27 09:14:10,4677
26850,W_Completeren aanvraag,1970-04-27 09:14:11,4677
26851,W_Completeren aanvraag,1970-04-27 09:14:12,4677
26852,W_Completeren aanvraag,1970-04-27 09:14:13,4677
26853,A_CANCELLED,1970-04-27 09:14:14,4677
26854,W_Completeren aanvraag,1970-04-27 09:14:15,4677
26855,A_SUBMITTED,1970-04-27 09:14:16,4678
26856,A_PARTLYSUBMITTED,1970-04-27 09:14:17,4678
26857,W_Afhandelen leads,1970-04-27 09:14:18,4678
26858,W_Afhandelen leads,1970-04-27 09:14:19,4678
26859,A_PREACCEPTED,1970-04-27 09:14:20,4678
26860,W_Completeren aanvraag,1970-04-27 09:14:21,4678
26861,W_Afhandelen leads,1970-04-27 09:14:22,4678
26862,W_Completeren aanvraag,1970-04-27 09:14:23,4678
26863,A_DECLINED,1970-04-27 09:14:24,4678
26864,W_Completeren aanvraag,1970-04-27 09:14:25,4678
26865,A_SUBMITTED,1970-04-27 09:14:26,4679
26866,A_PARTLYSUBMITTED,1970-04-27 09:14:27,4679
26867,W_Afhandelen leads,1970-04-27 09:14:28,4679
26868,W_Afhandelen leads,1970-04-27 09:14:29,4679
26869,A_DECLINED,1970-04-27 09:14:30,4679
26870,W_Afhandelen leads,1970-04-27 09:14:31,4679
26871,A_SUBMITTED,1970-04-27 09:14:32,4680
26872,A_PARTLYSUBMITTED,1970-04-27 09:14:33,4680
26873,W_Afhandelen leads,1970-04-27 09:14:34,4680
26874,W_Afhandelen leads,1970-04-27 09:14:35,4680
26875,A_PREACCEPTED,1970-04-27 09:14:36,4680
26876,W_Completeren aanvraag,1970-04-27 09:14:37,4680
26877,W_Afhandelen leads,1970-04-27 09:14:38,4680
26878,W_Completeren aanvraag,1970-04-27 09:14:39,4680
26879,A_DECLINED,1970-04-27 09:14:40,4680
26880,W_Completeren aanvraag,1970-04-27 09:14:41,4680
26881,A_SUBMITTED,1970-04-27 09:14:42,4681
26882,A_PARTLYSUBMITTED,1970-04-27 09:14:43,4681
26883,A_DECLINED,1970-04-27 09:14:44,4681
26884,A_SUBMITTED,1970-04-27 09:14:45,4682
26885,A_PARTLYSUBMITTED,1970-04-27 09:14:46,4682
26886,W_Afhandelen leads,1970-04-27 09:14:47,4682
26887,W_Afhandelen leads,1970-04-27 09:14:48,4682
26888,A_DECLINED,1970-04-27 09:14:49,4682
26889,W_Afhandelen leads,1970-04-27 09:14:50,4682
26890,A_SUBMITTED,1970-04-27 09:14:51,4683
26891,A_PARTLYSUBMITTED,1970-04-27 09:14:52,4683
26892,W_Afhandelen leads,1970-04-27 09:14:53,4683
26893,W_Afhandelen leads,1970-04-27 09:14:54,4683
26894,A_DECLINED,1970-04-27 09:14:55,4683
26895,W_Afhandelen leads,1970-04-27 09:14:56,4683
26896,A_SUBMITTED,1970-04-27 09:14:57,4684
26897,A_PARTLYSUBMITTED,1970-04-27 09:14:58,4684
26898,A_DECLINED,1970-04-27 09:14:59,4684
26899,A_SUBMITTED,1970-04-27 09:15:00,4685
26900,A_PARTLYSUBMITTED,1970-04-27 09:15:01,4685
26901,W_Afhandelen leads,1970-04-27 09:15:02,4685
26902,W_Afhandelen leads,1970-04-27 09:15:03,4685
26903,W_Afhandelen leads,1970-04-27 09:15:04,4685
26904,W_Afhandelen leads,1970-04-27 09:15:05,4685
26905,A_PREACCEPTED,1970-04-27 09:15:06,4685
26906,W_Completeren aanvraag,1970-04-27 09:15:07,4685
26907,W_Afhandelen leads,1970-04-27 09:15:08,4685
26908,W_Completeren aanvraag,1970-04-27 09:15:09,4685
26909,W_Completeren aanvraag,1970-04-27 09:15:10,4685
26910,W_Completeren aanvraag,1970-04-27 09:15:11,4685
26911,W_Completeren aanvraag,1970-04-27 09:15:12,4685
26912,W_Completeren aanvraag,1970-04-27 09:15:13,4685
26913,A_DECLINED,1970-04-27 09:15:14,4685
26914,W_Completeren aanvraag,1970-04-27 09:15:15,4685
26915,A_SUBMITTED,1970-04-27 09:15:16,4686
26916,A_PARTLYSUBMITTED,1970-04-27 09:15:17,4686
26917,A_DECLINED,1970-04-27 09:15:18,4686
26918,A_SUBMITTED,1970-04-27 09:15:19,4687
26919,A_PARTLYSUBMITTED,1970-04-27 09:15:20,4687
26920,A_DECLINED,1970-04-27 09:15:21,4687
26921,A_SUBMITTED,1970-04-27 09:15:22,4688
26922,A_PARTLYSUBMITTED,1970-04-27 09:15:23,4688
26923,A_DECLINED,1970-04-27 09:15:24,4688
26924,A_SUBMITTED,1970-04-27 09:15:25,4689
26925,A_PARTLYSUBMITTED,1970-04-27 09:15:26,4689
26926,A_DECLINED,1970-04-27 09:15:27,4689
26927,A_SUBMITTED,1970-04-27 09:15:28,4690
26928,A_PARTLYSUBMITTED,1970-04-27 09:15:29,4690
26929,A_DECLINED,1970-04-27 09:15:30,4690
26930,A_SUBMITTED,1970-04-27 09:15:31,4691
26931,A_PARTLYSUBMITTED,1970-04-27 09:15:32,4691
26932,W_Afhandelen leads,1970-04-27 09:15:33,4691
26933,W_Afhandelen leads,1970-04-27 09:15:34,4691
26934,A_DECLINED,1970-04-27 09:15:35,4691
26935,W_Afhandelen leads,1970-04-27 09:15:36,4691
26936,A_SUBMITTED,1970-04-27 09:15:37,4692
26937,A_PARTLYSUBMITTED,1970-04-27 09:15:38,4692
26938,A_DECLINED,1970-04-27 09:15:39,4692
26939,A_SUBMITTED,1970-04-27 09:15:40,4693
26940,A_PARTLYSUBMITTED,1970-04-27 09:15:41,4693
26941,A_DECLINED,1970-04-27 09:15:42,4693
26942,A_SUBMITTED,1970-04-27 09:15:43,4694
26943,A_PARTLYSUBMITTED,1970-04-27 09:15:44,4694
26944,A_DECLINED,1970-04-27 09:15:45,4694
26945,A_SUBMITTED,1970-04-27 09:15:46,4695
26946,A_PARTLYSUBMITTED,1970-04-27 09:15:47,4695
26947,A_DECLINED,1970-04-27 09:15:48,4695
26948,A_SUBMITTED,1970-04-27 09:15:49,4696
26949,A_PARTLYSUBMITTED,1970-04-27 09:15:50,4696
26950,A_DECLINED,1970-04-27 09:15:51,4696
26951,A_SUBMITTED,1970-04-27 09:15:52,4697
26952,A_PARTLYSUBMITTED,1970-04-27 09:15:53,4697
26953,A_DECLINED,1970-04-27 09:15:54,4697
26954,A_SUBMITTED,1970-04-27 09:15:55,4698
26955,A_PARTLYSUBMITTED,1970-04-27 09:15:56,4698
26956,A_DECLINED,1970-04-27 09:15:57,4698
26957,A_SUBMITTED,1970-04-27 09:15:58,4699
26958,A_PARTLYSUBMITTED,1970-04-27 09:15:59,4699
26959,A_DECLINED,1970-04-27 09:16:00,4699
26960,A_SUBMITTED,1970-04-27 09:16:01,4700
26961,A_PARTLYSUBMITTED,1970-04-27 09:16:02,4700
26962,A_DECLINED,1970-04-27 09:16:03,4700
26963,A_SUBMITTED,1970-04-27 09:16:04,4701
26964,A_PARTLYSUBMITTED,1970-04-27 09:16:05,4701
26965,A_DECLINED,1970-04-27 09:16:06,4701
26966,A_SUBMITTED,1970-04-27 09:16:07,4702
26967,A_PARTLYSUBMITTED,1970-04-27 09:16:08,4702
26968,W_Afhandelen leads,1970-04-27 09:16:09,4702
26969,W_Afhandelen leads,1970-04-27 09:16:10,4702
26970,A_DECLINED,1970-04-27 09:16:11,4702
26971,W_Afhandelen leads,1970-04-27 09:16:12,4702
26972,A_SUBMITTED,1970-04-27 09:16:13,4703
26973,A_PARTLYSUBMITTED,1970-04-27 09:16:14,4703
26974,A_DECLINED,1970-04-27 09:16:15,4703
26975,A_SUBMITTED,1970-04-27 09:16:16,4704
26976,A_PARTLYSUBMITTED,1970-04-27 09:16:17,4704
26977,W_Afhandelen leads,1970-04-27 09:16:18,4704
26978,W_Afhandelen leads,1970-04-27 09:16:19,4704
26979,A_DECLINED,1970-04-27 09:16:20,4704
26980,W_Afhandelen leads,1970-04-27 09:16:21,4704
26981,A_SUBMITTED,1970-04-27 09:16:22,4705
26982,A_PARTLYSUBMITTED,1970-04-27 09:16:23,4705
26983,A_DECLINED,1970-04-27 09:16:24,4705
26984,A_SUBMITTED,1970-04-27 09:16:25,4706
26985,A_PARTLYSUBMITTED,1970-04-27 09:16:26,4706
26986,A_DECLINED,1970-04-27 09:16:27,4706
26987,A_SUBMITTED,1970-04-27 09:16:28,4707
26988,A_PARTLYSUBMITTED,1970-04-27 09:16:29,4707
26989,A_DECLINED,1970-04-27 09:16:30,4707
26990,A_SUBMITTED,1970-04-27 09:16:31,4708
26991,A_PARTLYSUBMITTED,1970-04-27 09:16:32,4708
26992,A_DECLINED,1970-04-27 09:16:33,4708
26993,A_SUBMITTED,1970-04-27 09:16:34,4709
26994,A_PARTLYSUBMITTED,1970-04-27 09:16:35,4709
26995,A_PREACCEPTED,1970-04-27 09:16:36,4709
26996,W_Completeren aanvraag,1970-04-27 09:16:37,4709
26997,W_Completeren aanvraag,1970-04-27 09:16:38,4709
26998,W_Completeren aanvraag,1970-04-27 09:16:39,4709
26999,W_Completeren aanvraag,1970-04-27 09:16:40,4709
27000,A_CANCELLED,1970-04-27 09:16:41,4709
27001,W_Completeren aanvraag,1970-04-27 09:16:42,4709
27002,A_SUBMITTED,1970-04-27 09:16:43,4710
27003,A_PARTLYSUBMITTED,1970-04-27 09:16:44,4710
27004,A_DECLINED,1970-04-27 09:16:45,4710
27005,A_SUBMITTED,1970-04-27 09:16:46,4711
27006,A_PARTLYSUBMITTED,1970-04-27 09:16:47,4711
27007,A_DECLINED,1970-04-27 09:16:48,4711
27008,A_SUBMITTED,1970-04-27 09:16:49,4712
27009,A_PARTLYSUBMITTED,1970-04-27 09:16:50,4712
27010,A_DECLINED,1970-04-27 09:16:51,4712
27011,A_SUBMITTED,1970-04-27 09:16:52,4713
27012,A_PARTLYSUBMITTED,1970-04-27 09:16:53,4713
27013,A_PREACCEPTED,1970-04-27 09:16:54,4713
27014,W_Completeren aanvraag,1970-04-27 09:16:55,4713
27015,W_Completeren aanvraag,1970-04-27 09:16:56,4713
27016,W_Completeren aanvraag,1970-04-27 09:16:57,4713
27017,W_Completeren aanvraag,1970-04-27 09:16:58,4713
27018,W_Completeren aanvraag,1970-04-27 09:16:59,4713
27019,W_Completeren aanvraag,1970-04-27 09:17:00,4713
27020,A_DECLINED,1970-04-27 09:17:01,4713
27021,W_Completeren aanvraag,1970-04-27 09:17:02,4713
27022,A_SUBMITTED,1970-04-27 09:17:03,4714
27023,A_PARTLYSUBMITTED,1970-04-27 09:17:04,4714
27024,W_Afhandelen leads,1970-04-27 09:17:05,4714
27025,W_Afhandelen leads,1970-04-27 09:17:06,4714
27026,A_DECLINED,1970-04-27 09:17:07,4714
27027,W_Afhandelen leads,1970-04-27 09:17:08,4714
27028,A_SUBMITTED,1970-04-27 09:17:09,4715
27029,A_PARTLYSUBMITTED,1970-04-27 09:17:10,4715
27030,W_Afhandelen leads,1970-04-27 09:17:11,4715
27031,W_Afhandelen leads,1970-04-27 09:17:12,4715
27032,A_DECLINED,1970-04-27 09:17:13,4715
27033,W_Afhandelen leads,1970-04-27 09:17:14,4715
27034,A_SUBMITTED,1970-04-27 09:17:15,4716
27035,A_PARTLYSUBMITTED,1970-04-27 09:17:16,4716
27036,A_DECLINED,1970-04-27 09:17:17,4716
27037,A_SUBMITTED,1970-04-27 09:17:18,4717
27038,A_PARTLYSUBMITTED,1970-04-27 09:17:19,4717
27039,A_DECLINED,1970-04-27 09:17:20,4717
27040,A_SUBMITTED,1970-04-27 09:17:21,4718
27041,A_PARTLYSUBMITTED,1970-04-27 09:17:22,4718
27042,W_Afhandelen leads,1970-04-27 09:17:23,4718
27043,W_Afhandelen leads,1970-04-27 09:17:24,4718
27044,W_Afhandelen leads,1970-04-27 09:17:25,4718
27045,W_Afhandelen leads,1970-04-27 09:17:26,4718
27046,W_Afhandelen leads,1970-04-27 09:17:27,4718
27047,W_Afhandelen leads,1970-04-27 09:17:28,4718
27048,A_DECLINED,1970-04-27 09:17:29,4718
27049,W_Afhandelen leads,1970-04-27 09:17:30,4718
27050,A_SUBMITTED,1970-04-27 09:17:31,4719
27051,A_PARTLYSUBMITTED,1970-04-27 09:17:32,4719
27052,A_PREACCEPTED,1970-04-27 09:17:33,4719
27053,W_Completeren aanvraag,1970-04-27 09:17:34,4719
27054,W_Completeren aanvraag,1970-04-27 09:17:35,4719
27055,W_Completeren aanvraag,1970-04-27 09:17:36,4719
27056,W_Completeren aanvraag,1970-04-27 09:17:37,4719
27057,A_CANCELLED,1970-04-27 09:17:38,4719
27058,W_Completeren aanvraag,1970-04-27 09:17:39,4719
27059,A_SUBMITTED,1970-04-27 09:17:40,4720
27060,A_PARTLYSUBMITTED,1970-04-27 09:17:41,4720
27061,A_DECLINED,1970-04-27 09:17:42,4720
27062,A_SUBMITTED,1970-04-27 09:17:43,4721
27063,A_PARTLYSUBMITTED,1970-04-27 09:17:44,4721
27064,A_PREACCEPTED,1970-04-27 09:17:45,4721
27065,W_Completeren aanvraag,1970-04-27 09:17:46,4721
27066,W_Completeren aanvraag,1970-04-27 09:17:47,4721
27067,W_Completeren aanvraag,1970-04-27 09:17:48,4721
27068,W_Completeren aanvraag,1970-04-27 09:17:49,4721
27069,W_Completeren aanvraag,1970-04-27 09:17:50,4721
27070,W_Completeren aanvraag,1970-04-27 09:17:51,4721
27071,W_Completeren aanvraag,1970-04-27 09:17:52,4721
27072,W_Completeren aanvraag,1970-04-27 09:17:53,4721
27073,A_CANCELLED,1970-04-27 09:17:54,4721
27074,W_Completeren aanvraag,1970-04-27 09:17:55,4721
27075,A_SUBMITTED,1970-04-27 09:17:56,4722
27076,A_PARTLYSUBMITTED,1970-04-27 09:17:57,4722
27077,A_DECLINED,1970-04-27 09:17:58,4722
27078,A_SUBMITTED,1970-04-27 09:17:59,4723
27079,A_PARTLYSUBMITTED,1970-04-27 09:18:00,4723
27080,W_Afhandelen leads,1970-04-27 09:18:01,4723
27081,W_Afhandelen leads,1970-04-27 09:18:02,4723
27082,A_DECLINED,1970-04-27 09:18:03,4723
27083,W_Afhandelen leads,1970-04-27 09:18:04,4723
27084,A_SUBMITTED,1970-04-27 09:18:05,4724
27085,A_PARTLYSUBMITTED,1970-04-27 09:18:06,4724
27086,W_Afhandelen leads,1970-04-27 09:18:07,4724
27087,W_Afhandelen leads,1970-04-27 09:18:08,4724
27088,A_PREACCEPTED,1970-04-27 09:18:09,4724
27089,W_Completeren aanvraag,1970-04-27 09:18:10,4724
27090,W_Afhandelen leads,1970-04-27 09:18:11,4724
27091,W_Completeren aanvraag,1970-04-27 09:18:12,4724
27092,A_CANCELLED,1970-04-27 09:18:13,4724
27093,W_Completeren aanvraag,1970-04-27 09:18:14,4724
27094,A_SUBMITTED,1970-04-27 09:18:15,4725
27095,A_PARTLYSUBMITTED,1970-04-27 09:18:16,4725
27096,A_DECLINED,1970-04-27 09:18:17,4725
27097,A_SUBMITTED,1970-04-27 09:18:18,4726
27098,A_PARTLYSUBMITTED,1970-04-27 09:18:19,4726
27099,A_DECLINED,1970-04-27 09:18:20,4726
27100,A_SUBMITTED,1970-04-27 09:18:21,4727
27101,A_PARTLYSUBMITTED,1970-04-27 09:18:22,4727
27102,A_PREACCEPTED,1970-04-27 09:18:23,4727
27103,W_Completeren aanvraag,1970-04-27 09:18:24,4727
27104,W_Completeren aanvraag,1970-04-27 09:18:25,4727
27105,W_Completeren aanvraag,1970-04-27 09:18:26,4727
27106,W_Completeren aanvraag,1970-04-27 09:18:27,4727
27107,A_DECLINED,1970-04-27 09:18:28,4727
27108,W_Completeren aanvraag,1970-04-27 09:18:29,4727
27109,A_SUBMITTED,1970-04-27 09:18:30,4728
27110,A_PARTLYSUBMITTED,1970-04-27 09:18:31,4728
27111,A_DECLINED,1970-04-27 09:18:32,4728
27112,A_SUBMITTED,1970-04-27 09:18:33,4729
27113,A_PARTLYSUBMITTED,1970-04-27 09:18:34,4729
27114,A_DECLINED,1970-04-27 09:18:35,4729
27115,A_SUBMITTED,1970-04-27 09:18:36,4730
27116,A_PARTLYSUBMITTED,1970-04-27 09:18:37,4730
27117,A_PREACCEPTED,1970-04-27 09:18:38,4730
27118,W_Completeren aanvraag,1970-04-27 09:18:39,4730
27119,W_Completeren aanvraag,1970-04-27 09:18:40,4730
27120,W_Completeren aanvraag,1970-04-27 09:18:41,4730
27121,W_Completeren aanvraag,1970-04-27 09:18:42,4730
27122,A_CANCELLED,1970-04-27 09:18:43,4730
27123,W_Completeren aanvraag,1970-04-27 09:18:44,4730
27124,A_SUBMITTED,1970-04-27 09:18:45,4731
27125,A_PARTLYSUBMITTED,1970-04-27 09:18:46,4731
27126,A_PREACCEPTED,1970-04-27 09:18:47,4731
27127,W_Completeren aanvraag,1970-04-27 09:18:48,4731
27128,W_Completeren aanvraag,1970-04-27 09:18:49,4731
27129,A_CANCELLED,1970-04-27 09:18:50,4731
27130,W_Completeren aanvraag,1970-04-27 09:18:51,4731
27131,A_SUBMITTED,1970-04-27 09:18:52,4732
27132,A_PARTLYSUBMITTED,1970-04-27 09:18:53,4732
27133,A_PREACCEPTED,1970-04-27 09:18:54,4732
27134,W_Completeren aanvraag,1970-04-27 09:18:55,4732
27135,W_Completeren aanvraag,1970-04-27 09:18:56,4732
